transaction_hash,user_address,timestamp,degen_swapped_value,min_ath_swapped_for
0xcd351116e51c66bca94419ade039a67819ca0712c407d502b8043e98be785c47,0x6a7C7598020D3117B3A5ABF39A32a37b45B97408,2024-04-18T04:53:44.000000Z,59000000000000000000000,422114867699582002873823
0x988613f7a7eb0bc7b24f0d36482397111929a0e37417169934d55c1478c3d2d8,0xC2E17718CC001Ca44E421ecceF0E79A0257DE5Db,2024-04-18T04:34:05.000000Z,6800000000000000000000,60920363174498725026581
0x90dfada6e386ac9e6cf3176c5d386f582c405f8bd2d19a5a9c45e15843bf6805,0x6a7C7598020D3117B3A5ABF39A32a37b45B97408,2024-04-18T04:30:00.000000Z,39000000000000000000000,361679518574562459615478
0x2d82de6aed5327d8443496bbbf9d5ff0bc2e17b24b3880aeaa2eb631fe8560f5,0x62B6a554FCa096BA9A5bD2DF1D566f79c295ABe0,2024-04-18T04:24:22.000000Z,10000000000000000000000,94421132615064060322938
0x9d760feb240c66feb08cedb2a85a78e252af09474b5f375ba279ccc89d186db7,0x12615d86f93f58137eC12E40012cFc57543bEECf,2024-04-18T03:55:11.000000Z,30000000000000000000000,321838715398901564250675
0xc33ff37d15a7fb07ea61f39e8cde4a4f3d80e806e50401e28afaaa850d099a83,0x0aC1C1c174C0177bD7ec4b1067a2fc4563d39854,2024-04-18T02:30:13.000000Z,4900000000000000000000,55631969083158515591223
0xd9761663e8769c2bbb1ed0883f97b5d720699edbfb82bf9ef712af014a59c965,0xBDFD22E5828c6B95ae6F4376209786189a181E83,2024-04-17T21:50:25.000000Z,99999989999790000000000,1380136143654062780152551
0x7e32d5d20939f351dfda44b02c108ca0112d90836cea3c7b3a671bc93655d1e9,0x6194FFFfD4E1F957D7CB8Ab09D15BECD9554b9e2,2024-04-17T19:00:40.000000Z,1134192385270121373009,16304325970834197964525
0x05a8bcd0464557da493129e24a360acf6c79407eefdb6d9eead5aacb0e26d0d4,0xd095E0f8C72E22319846b643c4bac0caC1f67006,2024-04-17T18:56:43.000000Z,8000000000000000000000,115366087493933588967878
0x583c882cc1a6d672525fb33a6416272c098bd23540ebb48885c28964a29e8cc0,0xB89C44AA626F5591B0150F20B0aDb643291328Da,2024-04-17T17:55:59.000000Z,262000000000000000000,4377882737218365427709
0xe2e30b54b3567bc592cec22db143c3eb3b3fb20040e42823acb33e55f2449687,0x49a991399939238856B4E04E7fD02dd3f797dDB8,2024-04-17T08:37:02.000000Z,129000000000000000000,2250130605311223048571
0x1cc2045f9a87c7426bca80f857dc0b86a4921d268aa850294e1a1ba7d5c63200,0x1e4D20EAe9a8F2B928305FA3A2d5Bc9080A5bBed,2024-04-17T08:29:00.000000Z,10000000000000000000,174437933799846526506
0xd4465a3be2edf3876d478eecb71a14197d0faf7469bea853ba8190b51c5adbc2,0xAfBf4273f39C2Ea308811d0a1De8045c61CeE4E9,2024-04-17T06:53:27.000000Z,6000000000000000000000,104903371920501037836447
0x15a91ca9ffd4b0b7da47750bd7d2f84adda62a0c0e399abf071527201a6c4c2b,0x7798de64BE3eF3e778e83c3441D1cc30192B54DD,2024-04-17T04:51:30.000000Z,14306139078448464310314,209049129812745161500267
0xfb59afeccfebc93885156a00da6bf76991eec265be59414d6c62376afd8019a7,0xA24D30Dd8cEC57A8be66f7359c7CCed581Df29Ed,2024-04-17T03:02:21.000000Z,10000000000000000000000,138946148621309320600137
0xb6aae52842c3d31120efb9d4ab461d5df369ba3e899d98914e794527a554a763,0x2b49B00c70DFd2b63c7f54745884fd741445bb3A,2024-04-16T23:50:57.000000Z,20000000000000000000,259877976707375958141
0x5964fa523f8b79f7eeba1b0e376f3cea02ccde38221fd94bbdef36d9ab2cef83,0x67F9daf2997a8B868dCbdf9eeC03c4d0444B5395,2024-04-16T19:28:15.000000Z,66989244294029346710000,882446469098689526833367
0x5cbf8721848511b101be8e92c52695b38b8315cfb919725a8c71ea04907918ec,0xCf33CED3FdaD5Fca68b2605C8788783b81259F24,2024-04-16T19:19:20.000000Z,2800989999531868000000,37691127800523641571518
0x838f2bf53b415bca471373d05630be8f46ec0343d692db6ebbcf266572185054,0xad7C2120304f6C904897EbeED579C821921e76ee,2024-04-16T14:50:33.000000Z,1180000000000000000000,20000946488417107444750
0x1666a4c7a8732e9b089e50ecd19e7fe9adf9b99836aaba56b1a17b38e4d09fd9,0xaf713b47DA7b48E798895A649457725b5A42EaF5,2024-04-16T13:44:39.000000Z,186000000000000000000,3147368330137233227844
0x65a3c5f9fed800410c128695c721189d36316f49e2449aa6593c73a3f4ef0901,0x62B6a554FCa096BA9A5bD2DF1D566f79c295ABe0,2024-04-16T06:02:35.000000Z,5000000000000000000000,83585707793618233473445
0x8307efcc95ee54685dad23f85911d5a2a53c2de04436829eadac6797ba741287,0x86DF9583e9dB02A4687afF64d3C21149b87397b6,2024-04-16T05:09:04.000000Z,163000000000000000000,2780950552232046782019
0x43cc143d3e27a3fbaaeb9cbbbcb386e509db4e97f0589ac9984b0521dc54b1de,0x153a62F346f5f6Cf59E3bA2F64d4a90f538D1e63,2024-04-15T23:43:30.000000Z,10000000000000000000000,160526998594787117942645
0x4ae43177e2533284dbdc7716deae1be8594c7c145795a1a82e0f73ccca9b0abe,0xA24D30Dd8cEC57A8be66f7359c7CCed581Df29Ed,2024-04-15T15:18:25.000000Z,5000000000000000000000,147889791868843104234620
0xb6bc9fe923feaf62764af2f9b0a5be1fdf96c506fdcebb120c62295b051d9b28,0x2ab097F3ceFf1D061358215411ca6426Df3BFe8E,2024-04-15T11:45:35.000000Z,178000000000000000000,5536928935566889816807
0xaf4447edc2bdbdbea6a50aebbb70dbaa568c2776caeb23a1eb692716fc81a58d,0xcF389F7BF2E14c46b0F11613b30a347b43C4245b,2024-04-15T09:32:40.000000Z,167000000000000000000,4968713961955588231578
0x4d5f9ee3534493417064d9e212fcbbe775cf9269e35388dceae426a5462115a1,0xB6C0cD80Ed931E1EE48C2B5cF66F2971e579E29c,2024-04-15T04:22:35.000000Z,147000000000000000000,4412729434135066964180
0x75e4c8027f9ac5f26018c547babe09470cebd45989d7c57e420db1f967dad77d,0x62B6a554FCa096BA9A5bD2DF1D566f79c295ABe0,2024-04-15T02:43:13.000000Z,5000000000000000000000,150670506664945743307674
0x02ea8d5fd45262f0ffbdb08a7d0f554e96917942b80f6ad0e7ab71970d26e403,0x196EbaBF5CeD6bFE8AE74eef65Ae870c0C5F849A,2024-04-14T15:09:12.000000Z,234000000000000000000,7157613044240328968536
0xd2f78df0b97fb60247f500d90d86d54c3bc2fbd578d1eefd1844f4b72866dbdb,0x17D4183Ca6389b47423AedD56d09C21dd667b818,2024-04-14T03:35:07.000000Z,169900000000000000000,5499790163536834762312
0xe1cbf00c520c8a80bd510676de347cc4eb18cb0978682c894e55d63246d6f1fd,0x1DfCBCDfD3016D7962B02624C128b5BB78E93892,2024-04-13T15:12:00.000000Z,169970000000000000000,4042715022336896135187
0x58ef668e8fdc1630f71929778a4c73cffab64c7ca618ee47362851342320b982,0xD115A38Ca72731A250B9C410b19e53158bb8b9d2,2024-04-13T15:00:57.000000Z,50000000000000000000000,1292353021916449529273274
0x9c153d27dfdc2de7b2b0a8f29d3e42820f7703084aae20395d092a669bc81173,0x110Ad5A5b1cb10f429654591344414e1e46A0A77,2024-04-13T15:00:55.000000Z,1175750000000000000000,31084940119963711038170
0xc6f0a3f55548718867ce3b1ce6998873acb8e658afecba65a818fb7581785ae0,0x110Ad5A5b1cb10f429654591344414e1e46A0A77,2024-04-13T14:51:05.000000Z,338000000000000000000,8994399599976960794551
0xb593d02d77c26fcdbc1c02ab3649a0287117f3c4a725c3e9dfcc0a32a25a5169,0x3346857e5717918801428184d4e63dfb9f38E51f,2024-04-13T14:47:40.000000Z,38000000000000000000000,995165709331367640524210
0x5f6cdfacff583d5d184750eb30ec01a0e3bc8936bbe3e821525e6243e2eddb1a,0x04A1D663174E9FA4304C95c9386014A6067D0909,2024-04-13T13:21:52.000000Z,179000000000000000000,5306376973060051420962
0x8eef855ad86c27c389caa16f81ca90ca7d01213844ecfe234bd918a6da8dce97,0x50FF6Eb01eF07822749C38479E02aBa5935Bd03e,2024-04-13T10:05:10.000000Z,261000000000000000000,8220931345147788458459
0xad75afac7c1b9a541890655e4f87703d05776ba924674d0fd00226dbe8a50f14,0xF35Bd6E9e6E16fa80b57Ac854D83CF6A77ee5648,2024-04-13T09:51:28.000000Z,1000000000000000000000,31518204495904857172518
0xa5182b9ddfcbd19a773d43a1196918a676a85cc16db3ebdbe8c9c41b81363e09,0xf2E8f39fA9d0F2FeF42f7027064b97e64dB81345,2024-04-13T05:34:21.000000Z,134500000000000000000,4422572445227219422227
0xb0ddcd61c2a78f76ae6a351f4c2dd65b1a1d7c053b78b061eb279400924168b6,0x78A18DdEcDa44F7d298d9B37512ED8a7f6B226C7,2024-04-13T03:48:27.000000Z,30000000000000000000,1005195262593536126289
0x254770f4f3c9435b80e9c8e19dc88757448bdce3d43941520f091d86c6289f0d,0x09C860050b5FdE92f262dD40bD6A45CF62cC466C,2024-04-12T15:51:26.000000Z,4535040364878431730015,133502133979890970803893
0x348c8b4737169ced84d9819f5d23edfbd97bd2ee66582f68dfa028fa70fad462,0x83B31200fCEf2bC82dC52722aa82A32d2D83B628,2024-04-12T10:18:34.000000Z,142000000000000000000,4192787269557639975035
0x6d41b0e7effbd07612013d562718ea7ed84a72adff5b813116a65628699aef96,0xEa71A9e5154C64b3b29d4772c7D99e7646b0CFA0,2024-04-12T06:29:25.000000Z,124000000000000000000,3643028598328825619008
0x01ded1d750ba9adbe323c00c7848aa7695316e4852d47cb7d55dab4f650e9af0,0xe1B64550c0D43BDa5d33843f7da63bfDc702df2A,2024-04-11T13:25:39.000000Z,140040000000000000000,3959790489806977815006
0xa5d16a14358a13d6e346ca27173bfd516b604fefb1c71f677b5577af410927d3,0x17A09A59BF280D32149b72f83A0597502299c842,2024-04-11T13:00:13.000000Z,142000000000000000000,3881667014486783130172
0x82e6780d570bbd20922f5501334c607c562e0e3081aae1595f6dbd2173feb252,0xF4844a06d4f995C4c03195AfcB5Aa59dCBB5b4Fc,2024-04-11T07:50:59.000000Z,1000000000000000000000,28975813250394568994644
0x812abb11c988945c2e6ec0741566a7bcb616a5d92c402ddda89bfd2da3ad896e,0xb9A966bE5C18Ea220C515ffd30c3B674D680E908,2024-04-11T02:01:34.000000Z,33000000000000000000,1008060915941291033957
0x829cd5585aa696f09c0aec7fae15a52815b41e04f8035857932a7800aab0e43f,0x6D967cdE92b6490CE867519BD24f9Ea92475b38d,2024-04-10T19:29:26.000000Z,10000000000000000000000,227093807174424256524470
0x69383a60e7bc7eb074bdb5af347205d1298f510b6b49b9004c482ecd777898dc,0x57eFEACC68053a26e17fC16E19d98A489402A0d3,2024-04-10T17:35:47.000000Z,24000000000000000000000,594152291531335654399053
0xc65764fabaef1de36903983dea9fae329443eedc492324153ade0e7f25c035fe,0x4011C3A32E25B99C3eE0186dD1623E9f749307e3,2024-04-10T16:14:37.000000Z,1349998927219324608000,36872163052756907184700
0x0cbbbbf0eddc568ec6afa8b09ecb941a99460b712b6eca17d84104877c67fad9,0x030f69Aad28a64C6FC254f0679E71F0E751AB7A2,2024-04-10T01:24:32.000000Z,1433994999895000000000,33106326887762064267800
0x4d75a8de5408e3fb09614fb04de92eeb41decd8a74a5415f87da56ef81037493,0xb9A966bE5C18Ea220C515ffd30c3B674D680E908,2024-04-10T00:42:09.000000Z,444000000000000000000,9622582343319767533021
0x4d3015b568f7bd3e672b2a935b92c138965fb28b866d52b8d59c59c9f47e9a19,0x190Bdf4DB24DDfA983D7Ef09667B7d736738b881,2024-04-09T22:36:24.000000Z,600000000000000000000,15271576254236893322712
0xfb681577c6cf8600aa31f98201b27c31ccd4592a73ca06da8696a890d6e5e5af,0xaEff7539AE260D45779B0Df4089B837c2B47AD78,2024-04-09T17:22:32.000000Z,10000000000000000000,266793741432328171274
0xf68d8c7d096038e57f5f2c43da2124674ce9ab8ae6084b4b7d22b191ff8d29fd,0xad7C2120304f6C904897EbeED579C821921e76ee,2024-04-09T14:07:11.000000Z,966371999790000000000,23214784755294036578740
0xc737b6149d853230d2e97782d4ecd18d827fffe0a09fe52dbefaad0b412b5587,0x2EB96F3453C00517Ef534Aa172a18b385EcfF9a6,2024-04-09T13:33:31.000000Z,25000000000000000000000,604150477116762254595671
0x81eb3f11e386d4a0e83096ba9b57c385f5bf6ffe6b402f86636a21401acf85b0,0x9fdE1D8a54FD18752cbaa19Ef4C78c5BCc851334,2024-04-09T12:46:57.000000Z,362000000000000000000,8969459780705703225055
0x1e8fef645e98c3a4c9fb46e81721d4f443f34f67e74ec1b363ce60e63c5b1000,0x13Dd8b8F54c3b54860F8D41A6FBFF7FFc6bF01eF,2024-04-09T06:34:30.000000Z,550000000000000000000,14005967550664993634103
0x490e2542d673e2b2d906ecf81f45181b6419e78aa75f4b943caddd25e453316f,0xf5d3E9a3054D3b01Fef0942450C7686A4820d4c1,2024-04-09T04:14:34.000000Z,530000000000000000000,14153934920367337637040
0x863ccf2b42b98a32e6416f139928947bf604ca31429cc68b28dd0d384113c428,0x9d462b330685b2c8852405eE63d32bF3c55bE4c2,2024-04-09T03:45:56.000000Z,43851718121711953839268,1141847012452676957607964
0x87dc933a8e44a59adb1bfac647faf6a2f3b1c9afeb603819c9c68ddd631dbc7f,0x10676738Db9601C5AF144A17C3A48C8eBDA7E353,2024-04-09T02:56:11.000000Z,5000000000000000000000,144008759649696742175927
0xbd054fdb62934f37d3e1dee1b8eb37a8e52ab5179acdf52825981a8dc204c6bd,0xA4ce33B959Dd68FA4400AcAB1912Dd117a5D72f2,2024-04-09T02:54:06.000000Z,12499998734148255040000,363139440071519490586912
0xd57c55409e9e952d5af3a8384bc986c7eaa29d6fc9b8ae993d0e5b9eed07208e,0x195E7eeba7384EE9368F564B055da1A02895379f,2024-04-08T23:34:38.000000Z,200000000000000000000,5218465899358174262525
0xf8a5dfc42451e38ac23300d1d575ed9f6344df64baa65bcd75da07b717111b0e,0x136883B2841D7DE5C13EcEE65788FDE191Da5F20,2024-04-08T19:21:27.000000Z,24999995000000000000000,595850610236542930368501
0x4878e0d002eae8c8c7ca286d942d0a844d6c8236613c44ffbf99181cb987542f,0x9F0684ff6a8C91a1d64BD0cc5524eD4065Ac22f8,2024-04-08T18:03:11.000000Z,2422605318086495894593,50245147926903633260757
0x86fc85d3a42ea3cddf3eed09bca0ce1f0e0ef51da61aaa9fb21c91e6eee01649,0xF578b20020678Ea4D5EE3700A03e7Da6EAcc6303,2024-04-08T17:59:22.000000Z,103190000000000000000000,2045407808893713635705170
0x06a3ccdc5a9b15dbed09a92514aaef52ff7b32439bab4c6aaee92b4a6260aaea,0xef68A8F68f387377c71F6A86b7e7f98B8413471d,2024-04-08T17:54:28.000000Z,10000000000000000,226690714214213219
0x8847daed1d98cf080ee5105baf42c0c7ecc143d0458b94744ec9a59e2125fa97,0x66cBFA57C528F7b29606EDe42D01D6363AFEBBF5,2024-04-08T15:57:38.000000Z,9720000000000000000000,255714360932138045663864
0xfd6c666ddaaf44495790762c75195a50f5d87725b3fb9bcfd194555cae9614c0,0xEe0b53ac9578cBc6E0CEE0Ac6E18cfb7118b5cb3,2024-04-08T14:50:52.000000Z,19985000000000000000000,573720648453153060386396
0x470b58d5c9d4969c5178e974d3ee959d2d40394acf82fd21621423d75c4d6864,0xC19e51A53fD2457Aa4d3E3E811b5823750C9429B,2024-04-08T14:30:20.000000Z,22400000000000000000000,645262913251446575674167
0x3b63c82ba88061a4610805fa80fed10d0e244075b48da35243d4bd79a869d894,0x6Be866965ed76Eb23c44F38fa36F2d2ddce6B054,2024-04-08T13:38:25.000000Z,1500000000000000000000,44037562979826084201831
0xc18c0d4ee5be658295f095d204081522664371cb0e6629e27f10e8def48839c0,0x923A4675876DFF5aE3b3527Fde87Ab1B511e3267,2024-04-08T10:19:11.000000Z,8453300000000000000000,179524349606940030906125
0x31cada5af6301485839ee33bc3703ce3590cea1f20357ce4ff47201a0ef64745,0x449e41D4C08c6Da0f749441d0958Bea329a5206D,2024-04-08T10:09:57.000000Z,699000000000000000000,21508416815541231781334
0xc5ea0dfdf31b0fadabf73c7fb2f40878bcb7a6a74b295d2907a4c65e766e30f3,0x9e22480599947c131312a498c32FeB8F0b50C133,2024-04-08T02:23:43.000000Z,136700000000000000000,5427182775148684763355
0x4153bcd12719b6e2d1cfbf44a021d402f73c6076c2a62bb80d1f8a6d5d44f5f5,0x513922eEEb4FF03e52c12ac2D1BE68B580827d04,2024-04-08T01:27:12.000000Z,8000000000000000000000,319145175019718310618740
0x8a7e2a365d0b159371c1614f096c47f262a69344c8894585349f1b50aa4382a2,0x79c5Ab5A774d1133cB5c8fe949F49521829e02d9,2024-04-08T01:08:52.000000Z,5750000000000000000000,202353271450124272822124
0x9e8badc3af9c51e69a31af35c9a260bfceacc737ec2a2026e02b889c6971d46f,0x01B0Ff65E44012cfe329708eb2120d905F97210e,2024-04-08T00:56:05.000000Z,66000000000000000000,2782783936865045147634
0x6335b5c85324e97907769e11f5c8b6070367d574a803b52662d675fbadebfe9e,0xdB9678Ac90284590B7cb95990768692B192a1011,2024-04-07T23:13:48.000000Z,22000000000000000000000,951733678131084009477132
0xe7567e32038f14ef623dc5ced3ad50ae9dd37ae3cc0e7c3c4a343d8f61a9f1fd,0xbbCFC7227D5765F1C562Ef09CdCA79B6007D7629,2024-04-07T19:04:33.000000Z,1229029575778790000000,53696450023676850383347
0xe616eed28ae0f017074fc8ec12ec8231185eb96b5b2ad79978d5d986ccd421f9,0xb9A966bE5C18Ea220C515ffd30c3B674D680E908,2024-04-07T18:52:20.000000Z,34000000000000000000,1486598841845511113660
0xfcca37d8d7a6b6c6c88f01aebe786ca6181f44773bbff5c4f70eef9e0d443181,0x1157e6ccCb2D942CB0C7Ae135fd2E9fC0c6C8195,2024-04-07T16:54:03.000000Z,1490000000000000000000,62669797415296575103090
0xb0823648d36f525303c3aa3596483e972ebfb39f91a67e6d2e3ee5055a666286,0x3e0cf03f718520F30300266dcF4DB50bA12d3331,2024-04-07T16:17:41.000000Z,10000000000000000000,448418681694922989521
0xd8a7eef05e359d27905a3c993f523248db8401b8dd1751d1b50180124aef12f4,0x4011C3A32E25B99C3eE0186dD1623E9f749307e3,2024-04-07T14:41:51.000000Z,2138402523073704790391,96673890702589815284860
0x63874c1c00ddb5291e0d0b3d5dbfe3e4a34b87d1f71f751b20885fa24c7238e5,0xE64BE3E5dc9CE7ebBdEaF0Df29630Cbe7175C43c,2024-04-07T14:26:04.000000Z,6000000000000000000000,248966355744442595281161
0xc3b8bd20760c40b785cfb6f4278e81ef80a30f13573f02f606bff0c53975b83c,0x1e7Fe89e70dC5eDcF634Ad122A6B414Fe4ADAB1E,2024-04-07T13:55:06.000000Z,5599994577102976500000,237578179872152859950525
0x11a28e0324f24b74066ae2ed33092513a29b2cf8ce31bcac08546c8238935984,0x429Ca032B8762348AE732272724891f02559aD86,2024-04-07T05:34:08.000000Z,500000000000000000000,20671598421688621049509
0xa4adc460e8f9abf3f2ed96a867a46bbca0a9ba50f00d967b3a6bd66f9c5ce1d9,0xC555A8fCe18376A6CCceef405DaB6c35C0142F12,2024-04-06T22:36:22.000000Z,1110000000000000000000,28739678204599199157706
0x3f29302962b1d2fbc54ac5f20e228fff6e632fcb9e17211642a20f7ccc8096ad,0x8CcCA198929ED0B7FD6b16d86Bff954dDd1A5f01,2024-04-06T21:55:16.000000Z,2000000000000000000000,53913154158586565661614
0xb888f2aba90adf17b1120ec4ffb0f024e2cb7f1d5c45a7684843e53b2d87eb94,0xC31cF8a0603B55149C3a4A8036C44beA93FC096D,2024-04-06T17:37:31.000000Z,1000000000000000000000,19988487405388998877620
0x6c4f1d6a1bef6583e9565d1ee6a239e8df5d28d82276b17780b130501ff7409b,0xc35503250388b328449B65926A56c345e04150cB,2024-04-06T15:16:03.000000Z,1000000000000000000,21595829438769772991
0xf5c817dfd964edb04b1c8a16eb4afd2bb560ec367f611b553b21c4441ee00354,0xd94a69ba05C2f641F1e1B13A6ef94dE566F3D920,2024-04-06T14:04:22.000000Z,298000000000000000000,5723430900617744651101
0x52991d815f715806c1c32578f8e92799d2f58293d950dee2f373ad93e476acc5,0x81C50FBD4Da07395f9CFCcCF4eA3AB842Ce74195,2024-04-06T10:47:20.000000Z,800000000000000000000,16313774035654480441712
0x6dfadb5ad8cb4ca3d13723fa99a03863255326aa43b9c3bcedd5b91d8d324749,0xE04403610546807D1FFA522003B4Df53b7f603cC,2024-04-06T09:49:16.000000Z,375000000000000000000,7790654833777336871093
0x2c9c4ba9491dc72424424bafeb59a3ec2fded4ca9756a29bac3d5bd273fb7630,0x1E3cEe3567F1C1D6C237579529D92bCc8e06B9a6,2024-04-06T06:38:11.000000Z,111552000000000000000,1921621961218920067589
0x2555ef7dfd94edd2dcb65eef3bfc19fdfd8933d4eeaed23f2cd18716f2ffca78,0x46A0b9c21746f679c93dDE2e4dE528C901032A80,2024-04-06T06:31:36.000000Z,110237000000000000000,1941943306910136605991
0x42e04b6ea336c7320f537ba1274cb1bb207ecccc2d544d9cc46fb3cc3cb9581c,0xD21D9253036839C0669048889fb78C7FaE08291c,2024-04-06T06:22:53.000000Z,110884500000000000000,2023682201168553529004
0x487a5489a0e001ed7553b9065f14e0087e177e4ad8556710920322c1cebf2a35,0x6f796D57E634c36f487a6fa233A1f6AC522621C6,2024-04-06T06:21:34.000000Z,102441112000000000000,1869593498251333615771
0xf7482cfe556ac97bdc007fb8e167d653f2300d13da87cf69e63a50c4fa602cb2,0xAa1687c8A8916af7B1D5B5BB1c6cA1004f70f50c,2024-04-06T06:10:45.000000Z,102495000000000000000,1982972699533797151849
0xb732a7adc5a21a5435d276c0d523a79fc95e59131081bba263df26996b8e102a,0x1600901ecbeDF71397eCA88C16c3a8a0024cd13d,2024-04-06T05:59:33.000000Z,110000000000000000000,2098193576529361484005
0x9aecf40987c48d95a37bd53cc8f32aace937ca95e9abd8754d736b7d0a169724,0x2F73C28Be9220cc7D8A22CeefF323662948E13Fe,2024-04-06T05:50:49.000000Z,100000000000000000000,1915985572642982125536
0x0cb8354c42b75d963d53fac8c6fbe2e51d14cc58bd57d55263456c20446acb23,0x589056e31f173F8367852Bc88E3D942e46c6E2B1,2024-04-06T05:49:09.000000Z,63665963396258023201620,1091541565447875242212445
0x2537c3734e83b984acd893a8432ef78b50a3dea8213008dc16928ec052fcf656,0x6D556C519E205E0209e99fb992e86078BCF555F4,2024-04-06T05:46:36.000000Z,110000000000000000000,2214194322764756656774
0xb27d0268822269d173df6c03cdb95ed60eb52d045712525e7dfe74d6b2773b6d,0xAd097B4D01D88f48eaD9446eEccA314fF50DCf7E,2024-04-06T05:44:07.000000Z,13048676399727562000000,270979294769837449815991
0xc0f5885d87aa70e22daa406534aaa9ff1b0a2dcd6a343e298056ad844f4fbd24,0xF131d93db944dD4bE94FC7aF0Af53f690b276175,2024-04-06T05:38:16.000000Z,111000000000000000000,2331744727079383054576
0x96dbb3def49b7c77804aaba01a732c8692f6fbe12686ca9220618325264e45b3,0x817B5fc8279cD50f505A869C323b131173d8Be9a,2024-04-06T05:26:09.000000Z,121303000000000000000,2556364579183424852398
0x0e61b335c349e8843ea4add460d0d9e34773b49eba1180c67f9abe5f0fdec7da,0x3e216118a1AD550588BB36A29969155B45BDa55D,2024-04-06T00:48:26.000000Z,350000000000000000000,7150172073643775298407
0x0d23191405fd0a711d1f10ad6ce89a4dd392756277bd482c4452820c1540c382,0xCC634aD49a8685D5247313Fa26E961215c0bBF7F,2024-04-06T00:08:05.000000Z,43749994666784085500000,949094607043748481739435
0xcabfce89f9fa0f1c67af434006b143bc8bf737a1580cee107dca1b3e03a4a042,0x308FeCdD63233dB3745A2c10c9489CDd44A26e36,2024-04-05T23:59:46.000000Z,2000000000000000000000,43990466521408752472337
0x7b0c7127c65f98a1212f8c1c963afa424569c0dbf4425210631ecfa1307312d0,0x9D5C545d329454aB4Ea9fF49A4E77985b9599232,2024-04-05T22:22:01.000000Z,10000000000000000000000,222730179093405625561605
0x736abba7db1b543364b70c03c68e2db0810142596a5e169bc8457b97b790272e,0x817C48bB59e866d5baefC9A90d04a0CE4e7D543b,2024-04-05T20:47:15.000000Z,13000980321711708116000,294846516136332063490796
0x65d6226cb3abd26fbf2b14143f3e4cc991d750e622ed1b6a2c6ca2dba73861df,0x64C58Ba627111466338d4A06BF1c542dBec95209,2024-04-05T20:40:23.000000Z,73000000000000000000000,1808672844567611549889049
0x6c8f739a826c7add5cb6f4afd19ff6c3623e0e7e1b05fd07cf728948f8f2cde0,0x352b2F9947fF0e9C50A213f0E99e80b65044E99B,2024-04-05T20:06:51.000000Z,500168690021343832033,10591103594997729293657
0x8a02ba04422d09f7ca214df62c3633196a18999e977e051aceb77fb51eae351d,0x67F9daf2997a8B868dCbdf9eeC03c4d0444B5395,2024-04-05T18:46:42.000000Z,684494999398486500000,13215433295870273414660
0x2b96bb69dc735bee5ef02822c0568849d55889099b2d888a6c7dc8c8ac24e0a8,0x32241c3ACf2a121Ab8C9138562E15d4FE9e95067,2024-04-05T18:06:00.000000Z,5000000000000000000000,99481837407572692590686
0x882c7c9a3cd0cf536c64c4859df61cfc1ed2b1adfafa739535776844f8eb8038,0x14Ffa3ad2802F0d27f0a45589104dEaB99BA30D8,2024-04-05T15:41:26.000000Z,102000000000000000000,1197108855984239988229
0xad0cd223375de23620a34fa3d18d08fab62cd4f7c003d49808e6db51d4882f17,0x66296A7C889f5bA291064763Cb59531116bd9b3B,2024-04-05T15:12:52.000000Z,121540000000000000000,1426428594682837219474
0x619756d178a3ba67fe2e97b2cd483d1b1ff34093e5a513643e768162fcb02d06,0xEaf9BFc4dE8058dE9d235A12E26059aD4A8f2C83,2024-04-05T14:56:19.000000Z,20000000000000000000000,257688328248622605707958
0xba0e694c63c4e89fae92a33d48fe89fda3e6df973df5913b89591c7bf1c35874,0xc686815f26789c02a9a71800297f0F232e5697A5,2024-04-05T14:37:19.000000Z,324201264799367025240,4660448666265255447821
0x89cae659616b95eeb5a76a63e0b9c0b68504178b519aaead4f1b2d183d32406f,0x589056e31f173F8367852Bc88E3D942e46c6E2B1,2024-04-05T14:20:54.000000Z,61494158401327414061853,906774135846081081817984
0x705b6ff3bb085649a44ea4b4f34070be2855ebb59bab6151ed95e0e390bef573,0x5C02e2DbD2752260b3dcfA32A826aF3006f523Cf,2024-04-05T14:05:10.000000Z,15309340623996974516738,255393169464902032011970
0x753b3cf0555bfe3d5142f6aab26fe052ee70498002ced316afd008631ec49986,0x958cC3135f99dD1F1C75A437a110c525E1AdB79c,2024-04-05T13:52:53.000000Z,99989387017371000000,1811753058916358366167
0xebcf92830a89def4ad55b0a598b136e401113b87ce3df3c686687ded9447e1e2,0x893A8D485E9136A6263fCdC1663A0C65F03680E2,2024-04-05T13:47:27.000000Z,6300000000000000000000,115246325438815584954042
0xf727c143149c06d27be57fa0d88a7cb983ab0ebf7f3f1287be6467a66e90d525,0x913229Fe4a29B6340EcFD65c397D3209D451f271,2024-04-05T13:36:43.000000Z,110840000000000000000,2277062119272865166129
0xd4dbd1d82d0c85713b34ab454919946530aa566afb55646533df3a036403120e,0xD7B91C56B263C99c25c3CA44E18ae6B7cfD88c9F,2024-04-05T12:50:17.000000Z,2063171647787559232596,39683421374321262891187
0xff8e96925894987c569060ff2584bd54139060d1aa32e5947236d45596a5cc13,0x959A5ceA4E21774F9f042340aa01951913909681,2024-04-05T11:59:17.000000Z,9000000000000000000000,155217663961798219991802
0x543f1d5d9233aed7d7122c374cd7b2a550bc992c158894a6efe4fb1a525532a9,0x1eDA9140db22AD385F6bd59cb298BF83b0a004A4,2024-04-05T08:40:34.000000Z,13400000000000000000000,239935651618759952540055
